graph_index,graph,n,initialization,editsWeight,usedIterations,actualPlateau,time,solved,solution_cost,time_exact,ratio
3142,bio-nr-3142-size-3,3,trivial,0,2,0,0.1544659025967121,True,0,0.000202532,1.0
3143,bio-nr-3143-size-7,7,trivial,413,2,0,31.054598977789283,True,413,0.000824108,1.0
3144,bio-nr-3144-size-3,3,trivial,0,2,0,33.67796703241765,True,0,0.000192075,1.0
3145,bio-nr-3145-size-9,9,trivial,0,3,0,0.19785109907388687,True,0,0.000255075,1.0
3146,bio-nr-3146-size-9,9,trivial,0,2,0,0.1643081195652485,True,0,0.000267419,1.0
3147,bio-nr-3147-size-4,4,trivial,0,2,0,0.13616192154586315,True,0,0.000216055,1.0
3148,bio-nr-3148-size-4,4,trivial,0,2,0,17.530193086713552,True,0,0.000223572,1.0
3149,bio-nr-3149-size-8,8,trivial,567,2,0,0.14022691175341606,True,567,0.000690701,1.0
3150,bio-nr-3150-size-6,6,trivial,0,2,0,17.501873895525932,True,0,0.00023037400000000001,1.0
3151,bio-nr-3151-size-3,3,trivial,0,2,0,0.12611900456249714,True,0,0.000193685,1.0
3152,bio-nr-3152-size-5,5,trivial,47,2,0,0.13200705870985985,True,47,0.000699605,1.0
3153,bio-nr-3153-size-3,3,trivial,0,2,0,0.12484099715948105,True,0,0.000235545,1.0
3154,bio-nr-3154-size-7,7,trivial,335,2,0,0.14792103320360184,True,335,0.000792092,1.0
3155,bio-nr-3155-size-3,3,trivial,0,2,0,0.14490005560219288,True,0,0.000237136,1.0
3156,bio-nr-3156-size-4,4,trivial,0,2,0,0.1529729925096035,True,0,0.00019257,1.0
3157,bio-nr-3157-size-3,3,trivial,0,2,0,0.12787897139787674,True,0,0.000238712,1.0
3158,bio-nr-3158-size-3,3,trivial,0,2,0,49.035265808925026,True,0,0.000201222,1.0
3159,bio-nr-3159-size-14,14,trivial,673,3,0,0.1941160298883915,True,673,0.001200556,1.0
3160,bio-nr-3160-size-4,4,trivial,0,2,0,0.14229398220777512,True,0,0.000191864,1.0
3161,bio-nr-3161-size-4,4,trivial,0,2,0,0.13087200932204726,True,0,0.00022549200000000002,1.0
3162,bio-nr-3162-size-8,8,trivial,0,2,0,0.15129195526242256,True,0,0.000317687,1.0
3163,bio-nr-3163-size-4,4,trivial,0,2,0,0.1362939365208149,True,0,0.000204374,1.0
3164,bio-nr-3164-size-14,14,trivial,887,3,0,0.18650293350219727,True,887,0.0052747869999999995,1.0
3165,bio-nr-3165-size-3,3,trivial,0,2,0,2.5008930824697018,True,0,0.000180243,1.0
3166,bio-nr-3166-size-3,3,trivial,0,2,0,0.1533979084342718,True,0,0.000195727,1.0
3167,bio-nr-3167-size-3,3,trivial,0,2,0,0.11975690722465515,True,0,0.000191917,1.0
3168,bio-nr-3168-size-9,9,trivial,386,3,0,0.19920500926673407,True,386,0.000906688,1.0
3169,bio-nr-3169-size-5,5,trivial,0,3,0,21.165614016354088,True,0,0.000199795,1.0
3170,bio-nr-3170-size-3,3,trivial,0,2,0,0.13121613301336765,True,0,0.00018837099999999998,1.0
3171,bio-nr-3171-size-8,8,trivial,1193,3,0,0.15438999980688095,True,1193,0.001441154,1.0
3172,bio-nr-3172-size-4,4,trivial,0,2,0,0.15558209270238876,True,0,0.000221691,1.0
3173,bio-nr-3173-size-11,11,trivial,0,3,0,0.19576097838580608,True,0,0.000286836,1.0
3174,bio-nr-3174-size-8,8,trivial,0,3,0,35.932376980781555,True,0,0.000230258,1.0
3175,bio-nr-3175-size-5,5,trivial,308,2,0,0.12480979785323144,True,308,0.000740832,1.0
3176,bio-nr-3176-size-4,4,trivial,0,2,0,22.859293036162853,True,0,0.000197823,1.0
3177,bio-nr-3177-size-9,9,trivial,18,2,0,0.1605760771781206,True,18,0.000877273,1.0
3178,bio-nr-3178-size-6,6,trivial,401,3,0,0.15048310160636902,True,401,0.0008286169999999999,1.0
3179,bio-nr-3179-size-3,3,trivial,0,2,0,0.12701191008090973,True,0,0.00019437599999999998,1.0
3180,bio-nr-3180-size-6,6,trivial,0,3,0,0.16235397197306156,True,0,0.00023804700000000002,1.0
3181,bio-nr-3181-size-6,6,trivial,64,2,0,0.1581499818712473,True,64,0.0006853,1.0
3182,bio-nr-3182-size-6,6,trivial,0,2,0,0.1597241498529911,True,0,0.000220537,1.0
3183,bio-nr-3183-size-7,7,trivial,0,2,0,27.20690704882145,True,0,0.000263845,1.0
3184,bio-nr-3184-size-19,19,trivial,0,2,0,0.2524259034544229,True,0,0.00039010900000000003,1.0
3185,bio-nr-3185-size-4,4,trivial,75,3,0,8.079844992607832,True,75,0.000648394,1.0
3186,bio-nr-3186-size-8,8,trivial,0,3,0,0.16820593737065792,True,0,0.000259677,1.0
3187,bio-nr-3187-size-8,8,trivial,300,2,0,0.1456181053072214,True,300,0.0008688719999999999,1.0
3188,bio-nr-3188-size-6,6,trivial,0,2,0,26.540037943050265,True,0,0.00023277200000000001,1.0
3189,bio-nr-3189-size-11,11,trivial,314,2,0,0.16305805183947086,True,314,0.000924644,1.0
3190,bio-nr-3190-size-14,14,trivial,96,3,0,0.214841915294528,True,96,0.0008265869999999999,1.0
3191,bio-nr-3191-size-6,6,trivial,56,3,0,0.14718412421643734,True,56,0.000718038,1.0
3192,bio-nr-3192-size-9,9,trivial,842,2,0,0.13467087410390374,True,842,0.002509037,1.0
3193,bio-nr-3193-size-12,12,trivial,266,2,0,0.19181403331458569,True,266,0.001082582,1.0
3194,bio-nr-3194-size-4,4,trivial,0,2,0,0.11986307799816133,True,0,0.00019753200000000002,1.0
3195,bio-nr-3195-size-3,3,trivial,0,2,0,0.1199620310217142,True,0,0.000198248,1.0
3196,bio-nr-3196-size-6,6,trivial,34,2,0,29.43482995033264,True,34,0.000850179,1.0
3197,bio-nr-3197-size-6,6,trivial,0,2,0,0.14372286386787891,True,0,0.000263602,1.0
3198,bio-nr-3198-size-15,15,trivial,1229,4,0,0.26371399872004986,True,1229,0.0056494430000000005,1.0
3199,bio-nr-3199-size-5,5,trivial,0,3,0,13.904538005590439,True,0,0.00017200400000000002,1.0
3200,bio-nr-3200-size-4,4,trivial,0,2,0,0.1457100734114647,True,0,0.000193632,1.0
3201,bio-nr-3201-size-9,9,trivial,0,2,0,0.16206898726522925,True,0,0.00024723700000000003,1.0
3202,bio-nr-3202-size-7,7,trivial,0,2,0,0.14541298151016235,True,0,0.00026293400000000004,1.0
3203,bio-nr-3203-size-7,7,trivial,0,3,0,0.17551006749272344,True,0,0.000221587,1.0
3204,bio-nr-3204-size-3,3,trivial,0,2,0,14.354942133650185,True,0,0.00018763700000000002,1.0
3205,bio-nr-3205-size-5,5,trivial,0,3,0,28.10869296081364,True,0,0.00022158,1.0
3206,bio-nr-3206-size-7,7,trivial,0,2,0,0.15896419063210487,True,0,0.000237378,1.0
3207,bio-nr-3207-size-3,3,trivial,0,2,0,35.101218847557895,True,0,0.00017613,1.0
3208,bio-nr-3208-size-7,7,trivial,0,2,0,20.58454998768866,True,0,0.00026183900000000004,1.0
3209,bio-nr-3209-size-5,5,trivial,0,2,0,0.1403770875185728,True,0,0.000231632,1.0
3210,bio-nr-3210-size-5,5,trivial,127,2,0,0.15430990606546402,True,127,0.000739897,1.0
3211,bio-nr-3211-size-5,5,trivial,0,3,0,0.14367606490850449,True,0,0.000224734,1.0
3212,bio-nr-3212-size-5,5,trivial,0,3,0,0.15099812299013138,True,0,0.000165335,1.0
3213,bio-nr-3213-size-5,5,trivial,39,2,0,0.13053184375166893,True,39,0.00071456,1.0
3214,bio-nr-3214-size-3,3,trivial,0,2,0,42.98623092472553,True,0,0.000201859,1.0
3215,bio-nr-3215-size-5,5,trivial,0,2,0,0.1617840025573969,True,0,0.000176405,1.0
3216,bio-nr-3216-size-5,5,trivial,0,2,0,0.15095993876457214,True,0,0.00023040700000000002,1.0
3217,bio-nr-3217-size-11,11,trivial,47,3,0,25.180381024256352,True,47,0.0008361760000000001,1.0
3218,bio-nr-3218-size-6,6,trivial,0,2,0,0.13678986579179764,True,0,0.00018961799999999999,1.0
3219,bio-nr-3219-size-4,4,trivial,0,2,0,0.1373770646750927,True,0,0.000206021,1.0
3220,bio-nr-3220-size-4,4,trivial,0,2,0,0.14265114441514015,True,0,0.000230338,1.0
3221,bio-nr-3221-size-5,5,trivial,0,2,0,3.1866151839494705,True,0,0.000203605,1.0
3222,bio-nr-3222-size-3,3,trivial,0,2,0,0.12187287211418152,True,0,0.000211862,1.0
3223,bio-nr-3223-size-6,6,trivial,0,2,0,0.15648407861590385,True,0,0.00024219099999999997,1.0
3224,bio-nr-3224-size-16,16,trivial,0,3,0,0.270043034106493,True,0,0.000355966,1.0
3225,bio-nr-3225-size-6,6,trivial,0,2,0,0.16809813678264618,True,0,0.00022025,1.0
3226,bio-nr-3226-size-5,5,trivial,315,2,0,0.13396097347140312,True,315,0.000681313,1.0
3227,bio-nr-3227-size-5,5,trivial,0,2,0,31.315783970057964,True,0,0.000189399,1.0
3228,bio-nr-3228-size-19,19,trivial,360,4,0,0.34134509041905403,True,360,0.001007515,1.0
3229,bio-nr-3229-size-4,4,trivial,0,2,0,0.12407987378537655,True,0,0.00021658599999999998,1.0
3230,bio-nr-3230-size-6,6,trivial,0,3,0,0.17227395437657833,True,0,0.00018245599999999998,1.0
3231,bio-nr-3231-size-7,7,trivial,0,2,0,0.16523292288184166,True,0,0.000228436,1.0
3232,bio-nr-3232-size-10,10,trivial,0,3,0,25.11731395497918,True,0,0.000265647,1.0
3233,bio-nr-3233-size-14,14,trivial,172,3,0,19.55168903805316,True,172,0.0008364430000000001,1.0
3234,bio-nr-3234-size-7,7,trivial,0,3,0,0.17307489179074764,True,0,0.000252368,1.0
3235,bio-nr-3235-size-4,4,trivial,0,2,0,15.26004308834672,True,0,0.000209432,1.0
3236,bio-nr-3236-size-5,5,trivial,0,2,0,0.1318079885095358,True,0,0.000241797,1.0
3237,bio-nr-3237-size-3,3,trivial,0,2,0,0.12396788224577905,True,0,0.00021370799999999998,1.0
3238,bio-nr-3238-size-5,5,trivial,0,2,0,0.1305148471146822,True,0,0.000245289,1.0
3239,bio-nr-3239-size-3,3,trivial,0,2,0,0.1363761257380247,True,0,0.00022013099999999998,1.0
3240,bio-nr-3240-size-25,25,trivial,3479,5,1,0.4901408683508634,True,3479,0.004632853,1.0
3241,bio-nr-3241-size-5,5,trivial,0,2,0,0.13161893002688885,True,0,0.000198155,1.0
3242,bio-nr-3242-size-24,24,trivial,1800,3,0,0.2795651089400053,True,1800,0.004308787,1.0
3243,bio-nr-3243-size-3,3,trivial,0,2,0,0.12624403461813927,True,0,0.000190245,1.0
3244,bio-nr-3244-size-5,5,trivial,0,3,0,0.15437090769410133,True,0,0.00020946599999999998,1.0
3245,bio-nr-3245-size-7,7,trivial,236,2,0,8.253487059846519,True,236,0.000721863,1.0
3246,bio-nr-3246-size-3,3,trivial,0,2,0,0.14676502905786035,True,0,0.000214671,1.0
3247,bio-nr-3247-size-14,14,trivial,302,4,0,0.233503058552742,True,302,0.002466874,1.0
3248,bio-nr-3248-size-3,3,trivial,0,2,0,0.12189405970275402,True,0,0.000181048,1.0
3249,bio-nr-3249-size-7,7,trivial,456,2,0,0.1602799165993929,True,456,0.00082061,1.0
3250,bio-nr-3250-size-3,3,trivial,0,2,0,0.12703402899205685,True,0,0.00024329400000000002,1.0
3251,bio-nr-3251-size-6,6,trivial,0,2,0,0.16105500981211662,True,0,0.000246576,1.0
3252,bio-nr-3252-size-7,7,trivial,31,2,0,0.1435831654816866,True,31,0.000783136,1.0
3253,bio-nr-3253-size-3,3,trivial,0,2,0,0.12949807569384575,True,0,0.00020030299999999998,1.0
3254,bio-nr-3254-size-3,3,trivial,0,2,0,0.11793803423643112,True,0,0.000219664,1.0
3255,bio-nr-3255-size-16,16,trivial,3940,3,0,31.204764964058995,True,3940,0.0046823540000000006,1.0
3256,bio-nr-3256-size-18,18,trivial,3005,5,1,0.36453502252697945,True,3005,0.001293276,1.0
3257,bio-nr-3257-size-12,12,trivial,3314,3,0,23.557195905596018,True,3314,0.001246236,1.0
3258,bio-nr-3258-size-18,18,trivial,4185,4,0,0.2896010410040617,True,4185,0.001677486,1.0
3259,bio-nr-3259-size-9,9,trivial,0,3,0,0.1891551073640585,True,0,0.000227827,1.0
3260,bio-nr-3260-size-19,19,trivial,689,3,0,0.23355288431048396,True,689,0.001418636,1.0
3261,bio-nr-3261-size-13,13,trivial,5122,3,0,0.21296204067766664,True,5122,0.004010655,1.0
3262,bio-nr-3262-size-3,3,trivial,0,2,0,0.13711093924939632,True,0,0.000239642,1.0
3263,bio-nr-3263-size-3,3,trivial,0,2,0,0.13594306074082851,True,0,0.00021832099999999997,1.0
3264,bio-nr-3264-size-5,5,trivial,0,3,0,0.1698569394648075,True,0,0.00019884299999999998,1.0
3265,bio-nr-3265-size-5,5,trivial,0,3,0,0.1471731811761856,True,0,0.00020058400000000002,1.0
3266,bio-nr-3266-size-20,20,trivial,1807,3,0,0.2287819515913725,True,1807,0.001810196,1.0
3267,bio-nr-3267-size-8,8,trivial,37,3,0,40.751199936494224,True,37,0.000693273,1.0
3268,bio-nr-3268-size-7,7,trivial,154,2,0,0.13773399405181408,True,154,0.00080841,1.0
3269,bio-nr-3269-size-3,3,trivial,0,2,0,0.13139890506863594,True,0,0.00018638400000000002,1.0
3270,bio-nr-3270-size-5,5,trivial,0,2,0,0.13499800115823746,True,0,0.000209805,1.0
3271,bio-nr-3271-size-4,4,trivial,0,2,0,30.872280010953546,True,0,0.00019261200000000002,1.0
3272,bio-nr-3272-size-3,3,trivial,0,2,0,0.12477999553084372,True,0,0.000190943,1.0
3273,bio-nr-3273-size-3,3,trivial,0,2,0,14.962908113375304,True,0,0.000223658,1.0
3274,bio-nr-3274-size-4,4,trivial,0,3,0,0.1581988763064146,True,0,0.00018094400000000002,1.0
3275,bio-nr-3275-size-3,3,trivial,0,2,0,0.15516113489866254,True,0,0.000195944,1.0
3276,bio-nr-3276-size-6,6,trivial,0,2,0,0.16235094517469406,True,0,0.000211334,1.0
3277,bio-nr-3277-size-7,7,trivial,130,3,0,0.18296809867024424,True,130,0.000866574,1.0
3278,bio-nr-3278-size-3,3,trivial,0,2,0,0.1338990405201912,True,0,0.00019180599999999999,1.0
3279,bio-nr-3279-size-6,6,trivial,584,3,0,0.18031615763902664,True,584,0.000731929,1.0
3280,bio-nr-3280-size-5,5,trivial,0,2,0,0.13874215073883533,True,0,0.00018391799999999998,1.0
3281,bio-nr-3281-size-9,9,trivial,0,3,0,12.851737905293705,True,0,0.000275265,1.0
3282,bio-nr-3282-size-6,6,trivial,21,2,0,0.1365200150758028,True,21,0.0008344660000000001,1.0
3283,bio-nr-3283-size-6,6,trivial,37,2,0,0.15838793478906155,True,37,0.000695795,1.0
3284,bio-nr-3284-size-7,7,trivial,17,3,0,0.17014192417263985,True,17,0.000786565,1.0
3285,bio-nr-3285-size-7,7,trivial,51,2,0,0.1550009474158287,True,51,0.000797952,1.0
3286,bio-nr-3286-size-4,4,trivial,0,2,0,0.12635602615773678,True,0,0.000240887,1.0
3287,bio-nr-3287-size-3,3,trivial,0,2,0,15.613614115864037,True,0,0.000230941,1.0
3288,bio-nr-3288-size-5,5,trivial,275,2,0,0.13184710405766964,True,275,0.0007191189999999999,1.0
3289,bio-nr-3289-size-3,3,trivial,0,2,0,23.239130852743983,True,0,0.000218762,1.0
3290,bio-nr-3290-size-5,5,trivial,85,3,0,0.15255087055265906,True,85,0.000773605,1.0
3291,bio-nr-3291-size-5,5,trivial,0,2,0,0.14432589523494244,True,0,0.000202965,1.0
3292,bio-nr-3292-size-4,4,trivial,0,2,0,30.192016158252954,True,0,0.000219955,1.0
3293,bio-nr-3293-size-4,4,trivial,0,2,0,0.1474008895456791,True,0,0.000244828,1.0
3294,bio-nr-3294-size-4,4,trivial,0,2,0,20.458192797377702,True,0,0.000227717,1.0
3295,bio-nr-3295-size-10,10,trivial,15,2,0,0.1435528974980116,True,15,0.0008200610000000001,1.0
3296,bio-nr-3296-size-7,7,trivial,83,3,0,0.15766313299536705,True,83,0.000795742,1.0
3297,bio-nr-3297-size-7,7,trivial,124,2,0,0.12904801405966282,True,124,0.0007864580000000001,1.0
3298,bio-nr-3298-size-4,4,trivial,0,2,0,0.12520095333456993,True,0,0.000193749,1.0
3299,bio-nr-3299-size-10,10,trivial,0,2,0,0.17297593876719475,True,0,0.00029816900000000004,1.0
3300,bio-nr-3300-size-3,3,trivial,0,2,0,0.15054899267852306,True,0,0.000191639,1.0
3301,bio-nr-3301-size-4,4,trivial,0,2,0,0.15719095245003695,True,0,0.00034599699999999996,1.0
3302,bio-nr-3302-size-5,5,trivial,0,3,0,0.1506679691374302,True,0,0.00023049,1.0
3303,bio-nr-3303-size-4,4,trivial,0,2,0,0.12564915232360366,True,0,0.000219285,1.0
3304,bio-nr-3304-size-7,7,trivial,0,2,0,29.120706021785736,True,0,0.00023276599999999997,1.0
3305,bio-nr-3305-size-3,3,trivial,0,2,0,0.12676301412284374,True,0,0.000201287,1.0
3306,bio-nr-3306-size-5,5,trivial,0,2,0,33.357070991769426,True,0,0.00018600099999999998,1.0
3307,bio-nr-3307-size-3,3,trivial,0,2,0,35.04691808484495,True,0,0.000188501,1.0
3308,bio-nr-3308-size-8,8,trivial,0,3,0,31.61020413972437,True,0,0.000232216,1.0
3309,bio-nr-3309-size-11,11,trivial,104,3,0,0.18638907931745047,True,104,0.0007709389999999999,1.0
3310,bio-nr-3310-size-7,7,trivial,115,3,0,30.76991508714855,True,115,0.00073426,1.0
3311,bio-nr-3311-size-8,8,trivial,259,3,0,0.18187519162893293,True,259,0.000951302,1.0
3312,bio-nr-3312-size-16,16,editing,2481,3,0,18.92664097249508,True,2481,0.005028809,1.0
3313,bio-nr-3313-size-5,5,trivial,0,2,0,0.13028597459197044,True,0,0.000206235,1.0
3314,bio-nr-3314-size-3,3,trivial,0,2,0,0.12857001274824142,True,0,0.00019840099999999999,1.0
3315,bio-nr-3315-size-7,7,trivial,0,2,0,0.15153386630117893,True,0,0.00026318099999999997,1.0
3316,bio-nr-3316-size-10,10,trivial,470,2,0,0.16035488806664944,True,470,0.00083468,1.0
3317,bio-nr-3317-size-7,7,trivial,64,2,0,0.13490812852978706,True,64,0.0007925219999999999,1.0
3318,bio-nr-3318-size-4,4,trivial,0,5,4,32.84419304691255,True,0,0.00019411,1.0
3319,bio-nr-3319-size-4,4,trivial,0,2,0,0.1339211594313383,True,0,0.000209276,1.0
3320,bio-nr-3320-size-14,14,trivial,1870,3,0,0.2136840485036373,True,1870,0.001189317,1.0
3321,bio-nr-3321-size-4,4,trivial,12,2,0,0.14931592158973214,True,12,0.000669766,1.0
3322,bio-nr-3322-size-5,5,trivial,105,2,0,0.14044204726815224,True,105,0.000814122,1.0
3323,bio-nr-3323-size-4,4,trivial,52,2,0,37.71332604810596,True,52,0.00072838,1.0
3324,bio-nr-3324-size-4,4,trivial,0,2,0,0.123647041618824,True,0,0.000242585,1.0
3325,bio-nr-3325-size-7,7,trivial,0,3,0,24.151151068508625,True,0,0.000225865,1.0
3326,bio-nr-3326-size-12,12,trivial,432,3,0,0.22037397138774395,True,432,0.000833188,1.0
3327,bio-nr-3327-size-3,3,trivial,0,2,0,0.12740702368319035,True,0,0.00021594599999999998,1.0
3328,bio-nr-3328-size-8,8,trivial,0,3,0,0.16869395039975646,True,0,0.000286811,1.0
3329,bio-nr-3329-size-7,7,trivial,0,3,0,0.1664450392127037,True,0,0.00022595799999999998,1.0
3330,bio-nr-3330-size-7,7,trivial,9,2,0,0.1507920678704977,True,9,0.000777589,1.0
3331,bio-nr-3331-size-5,5,trivial,0,3,0,0.15968200750648975,True,0,0.00020730599999999998,1.0
3332,bio-nr-3332-size-5,5,trivial,0,3,0,31.667405040934682,True,0,0.000223633,1.0
3333,bio-nr-3333-size-5,5,trivial,71,2,0,0.11490005999803544,True,71,0.0006595710000000001,1.0
3334,bio-nr-3334-size-13,13,trivial,0,2,0,0.1914971508085728,True,0,0.00032930599999999997,1.0
3335,bio-nr-3335-size-5,5,trivial,189,2,0,0.13327901251614094,True,189,0.0006751039999999999,1.0
3336,bio-nr-3336-size-5,5,trivial,0,2,0,0.13932608999311924,True,0,0.00022710599999999998,1.0
3337,bio-nr-3337-size-5,5,trivial,0,3,0,0.14768284745514393,True,0,0.000233277,1.0
3338,bio-nr-3338-size-6,6,trivial,0,3,0,26.70181007124484,True,0,0.000247011,1.0
3339,bio-nr-3339-size-10,10,trivial,164,2,0,0.16553793102502826,True,164,0.0009835710000000001,1.0
3340,bio-nr-3340-size-6,6,trivial,28,3,0,0.1536200288683176,True,28,0.000675275,1.0
3341,bio-nr-3341-size-6,6,trivial,0,2,0,0.13957801274955273,True,0,0.00019323700000000002,1.0
3342,bio-nr-3342-size-4,4,trivial,0,2,0,36.61953494884073,True,0,0.000194329,1.0
3343,bio-nr-3343-size-11,11,trivial,139,3,0,0.19174301996827128,True,139,0.001161509,1.0
3344,bio-nr-3344-size-5,5,trivial,0,2,0,0.13740500435233116,True,0,0.000240787,1.0
3345,bio-nr-3345-size-3,3,trivial,0,2,0,0.13510999269783494,True,0,0.000224553,1.0
3346,bio-nr-3346-size-7,7,trivial,203,3,0,0.17277291044592855,True,203,0.0008749610000000001,1.0
3347,bio-nr-3347-size-6,6,trivial,0,3,0,0.1679400447756052,True,0,0.000222642,1.0
3348,bio-nr-3348-size-14,14,trivial,543,2,0,0.2142488956451416,True,543,0.0016758679999999998,1.0
3349,bio-nr-3349-size-5,5,trivial,0,2,0,0.13207085430622098,True,0,0.00021647799999999998,1.0
3350,bio-nr-3350-size-7,7,trivial,0,3,0,0.17914804629981518,True,0,0.00024113299999999998,1.0
3351,bio-nr-3351-size-5,5,trivial,0,2,0,0.12725195847451687,True,0,0.000209055,1.0
3352,bio-nr-3352-size-4,4,trivial,0,2,0,0.13683689758181572,True,0,0.000226408,1.0
3353,bio-nr-3353-size-10,10,trivial,133,3,0,0.18462911248207087,True,133,0.000744813,1.0
3354,bio-nr-3354-size-6,6,trivial,0,3,0,38.34606916643679,True,0,0.00021508400000000002,1.0
3355,bio-nr-3355-size-3,3,trivial,0,2,0,24.443041067570448,True,0,0.000188348,1.0
3356,bio-nr-3356-size-3,3,trivial,0,2,0,0.13600802049040794,True,0,0.000188817,1.0
3357,bio-nr-3357-size-5,5,trivial,0,3,0,0.14572194777429104,True,0,0.000196777,1.0
3358,bio-nr-3358-size-9,9,trivial,0,2,0,0.1744171604514122,True,0,0.000274002,1.0
3359,bio-nr-3359-size-3,3,trivial,0,2,0,0.13501313515007496,True,0,0.000191892,1.0
3360,bio-nr-3360-size-3,3,trivial,0,2,0,0.12415414676070212,True,0,0.000194545,1.0
3361,bio-nr-3361-size-3,3,trivial,0,2,0,0.13864203356206414,True,0,0.000199283,1.0
3362,bio-nr-3362-size-14,14,trivial,538,3,0,0.2047801390290261,True,538,0.001068895,1.0
3363,bio-nr-3363-size-4,4,trivial,0,2,0,0.13184500858187675,True,0,0.000169339,1.0
3364,bio-nr-3364-size-7,7,trivial,0,3,0,0.16139703802764416,True,0,0.000222623,1.0
3365,bio-nr-3365-size-6,6,trivial,0,2,0,0.12832507491111755,True,0,0.00019396,1.0
3366,bio-nr-3366-size-3,3,trivial,0,2,0,0.12336205691099167,True,0,0.00019586099999999997,1.0
3367,bio-nr-3367-size-3,3,trivial,0,2,0,0.14468119479715824,True,0,0.000185957,1.0
3368,bio-nr-3368-size-4,4,trivial,0,2,0,29.46456917561591,True,0,0.000187625,1.0
3369,bio-nr-3369-size-5,5,trivial,0,2,0,0.13417797163128853,True,0,0.00021710900000000002,1.0
3370,bio-nr-3370-size-3,3,trivial,0,2,0,0.12303818948566915,True,0,0.000219195,1.0
3371,bio-nr-3371-size-12,12,trivial,118,3,0,0.22057094611227512,True,118,0.0008179810000000001,1.0
3372,bio-nr-3372-size-4,4,trivial,0,2,0,0.15245890244841576,True,0,0.00023627400000000002,1.0
3373,bio-nr-3373-size-17,17,random_insert,2057,0,0,0.15942892059683805,True,2057,0.035706392,1.0
3374,bio-nr-3374-size-3,3,trivial,0,2,0,30.962626915425066,True,0,0.000215872,1.0
3375,bio-nr-3375-size-4,4,trivial,200,3,0,0.16831979155540466,True,200,0.000741771,1.0
3376,bio-nr-3376-size-3,3,trivial,0,2,0,0.12945104390382767,True,0,0.00023664400000000002,1.0
3377,bio-nr-3377-size-6,6,trivial,54,2,0,0.15404005534946918,True,54,0.000779608,1.0
3378,bio-nr-3378-size-3,3,trivial,0,2,0,0.12096716091036795,True,0,0.000222786,1.0
3379,bio-nr-3379-size-6,6,trivial,0,2,0,0.13228808529675007,True,0,0.000225711,1.0
3380,bio-nr-3380-size-5,5,trivial,39,3,0,37.96410607174039,True,39,0.000647763,1.0
3381,bio-nr-3381-size-4,4,trivial,0,2,0,0.13300892896950245,True,0,0.000195,1.0
3382,bio-nr-3382-size-3,3,trivial,0,2,0,0.13674795627593994,True,0,0.00021926400000000002,1.0
3383,bio-nr-3383-size-6,6,trivial,0,3,0,0.1651449128985405,True,0,0.000248675,1.0
3384,bio-nr-3384-size-7,7,trivial,63,3,0,27.793994173407555,True,63,0.000775414,1.0
3385,bio-nr-3385-size-4,4,trivial,0,2,0,0.13140705414116385,True,0,0.000196057,1.0
3386,bio-nr-3386-size-4,4,trivial,0,3,0,0.15910109505057335,True,0,0.00019647099999999998,1.0
3387,bio-nr-3387-size-8,8,trivial,545,2,0,31.850562896579504,True,545,0.000922324,1.0
3388,bio-nr-3388-size-7,7,trivial,301,3,0,0.16420590691268444,True,301,0.0008192910000000001,1.0
3389,bio-nr-3389-size-9,9,trivial,139,3,0,0.17356290481984615,True,139,0.000988106,1.0
3390,bio-nr-3390-size-5,5,trivial,0,2,0,0.1424378715455532,True,0,0.00024135900000000002,1.0
